booking_id,search_id,user_id,supplier_id,location_id,car_class,pickup_date,search_ts,booking_ts,booking_delay_hours,days_until_pickup,search_price,booked_price,competitor_price,price_rank,user_segment
3858199,13089,4746201,5,11,economy,2024-01-08 06:42:58,2024-02-23 22:47:48,2024-01-02 11:10:14.743943,27.422651683737186,1.0055555555555555,69.51,50.75,64.91,1,frequent_renter
14025648,56237,2447020,4,20,luxury,2024-03-07 19:45:14,2024-05-14 02:30:13,2024-07-10 09:45:34.037319,74.84925816760004,7.722684469646549,43.14,68.37,119.64,1,frequent_renter
8262127,25083,2963524,5,4,economy,2024-01-16 20:12:12,2024-12-27 10:18:00,2024-09-22 02:02:00.662223,26.250161658558433,3.2862681466490096,34.99,34.65,41.81,1,frequent_renter
4845268,52369,8072297,5,6,economy,2024-08-30 08:22:11,2024-10-16 01:25:12,2024-10-16 00:30:49.611476,33.95666846907012,17.10143223208606,85.99,34.65,44.79,1,frequent_renter
14167423,20432,15360975,5,6,luxury,2024-02-29 02:23:04,2024-09-09 16:30:10,2024-11-07 23:08:42.195723,0.000405265302965,4.483476282898319,92.87,85.39,66.78,1,multi_trip
15227334,2050,10431567,4,7,economy,2024-06-22 08:43:51,2024-10-09 04:16:49,2024-06-05 22:16:39.406186,23.487783662669408,7.827545948718862,45.29,44.31,224.36,1,frequent_renter
16365312,19722,8539380,1,13,suv,2024-09-06 12:54:43,2024-09-26 05:46:44,2024-05-05 05:30:32.099599,122.09948116709995,7.6138332792113115,46.45,215.66,92.49,1,multi_trip
7698558,49517,1548363,1,4,luxury,2024-06-04 11:27:19,2024-11-05 03:16:39,2024-03-03 02:24:05.332352,37.70416484429889,6.510451841571837,294.08,249.38,264.27,1,frequent_renter
13614586,47727,8210308,5,15,luxury,2024-03-01 13:15:12,2024-07-22 18:21:58,2024-12-20 13:16:14.025358,31.591238933657873,9.682374924881344,200.55,99.16,68.75,1,frequent_renter
3520698,45606,597423,1,22,luxury,2024-06-23 02:22:15,2024-12-09 22:47:29,2024-06-28 18:52:29.376736,9.294642330727013,4.739218461333277,280.42,297.69,194.98,1,frequent_renter
4080621,25921,1816845,3,16,compact,2024-02-22 19:39:05,2024-04-06 09:58:36,2024-01-02 11:10:14.743943,24.956889052916743,12.236529167073243,55.53,44.91,32.36,1,multi_trip
9138389,56897,1601634,1,5,luxury,2024-09-18 06:57:05,2024-09-09 05:25:42,2024-04-28 02:30:19.181075,99.43412544777723,4.548662724179724,194.41,263.42,217.78,1,multi_trip
6613208,12935,12801655,5,7,economy,2024-01-10 01:06:48,2024-10-09 04:01:12,2024-01-02 11:10:14.743943,0.000405265302965,1.0055555555555555,35.69,39.49,88.09,1,multi_trip
9440685,49087,2544051,5,7,compact,2024-02-20 12:51:26,2024-07-04 04:18:16,2024-09-05 23:10:27.834675,1.4279660877584428,7.323602766433499,122.29,43.0,55.88,1,multi_trip
13772462,22622,7477265,1,7,economy,2024-01-05 02:00:00,2024-02-07 19:45:13,2024-01-02 11:10:14.743943,75.37099646185953,5.835032576705945,81.97,44.1,39.71,1,multi_trip
3226417,33902,765342,1,6,economy,2024-03-29 19:51:29,2024-12-19 18:59:41,2024-08-27 02:42:30.679839,18.692001971769574,1.0055555555555555,62.87,65.41,56.9,1,frequent_renter
5020125,31648,2311901,5,5,suv,2024-11-11 05:15:45,2024-03-14 16:43:18,2024-07-26 09:19:05.719101,171.9715352096223,8.543486188123328,77.91,98.73,252.63,1,multi_trip
4813786,35028,8823677,5,22,economy,2024-05-26 14:15:13,2024-12-27 10:18:00,2024-11-04 02:19:03.437717,6.859994130553816,10.404348478135287,59.52,35.76,70.21,1,frequent_renter
5982252,3849,3161321,4,22,suv,2024-04-19 05:50:02,2024-10-11 06:23:55,2024-10-18 07:10:51.478809,16.225858948313135,10.580190261368756,75.23,162.58,61.06,1,multi_trip
12427935,27396,7920307,4,10,luxury,2024-01-05 02:00:00,2024-03-06 16:02:05,2024-12-09 04:42:26.534092,2.454684243617988,1.338317885609072,95.81,93.23,140.68,1,frequent_renter
5458932,15197,7961886,4,22,economy,2024-06-12 06:40:00,2024-02-19 04:16:44,2024-01-08 06:31:51.751744,20.410101788605136,1.0055555555555555,56.79,39.27,64.44,1,frequent_renter
10585768,50922,16306325,5,18,compact,2024-06-23 18:38:34,2024-12-26 20:30:14,2024-08-19 01:46:57.791222,36.38805601084199,6.124493900628536,48.32,91.7,84.44,1,single_trip
7430274,41813,543247,1,5,luxury,2024-01-23 00:00:08,2024-09-10 15:13:10,2024-05-19 08:27:26.408999,26.654669606722255,2.3681057078909427,241.7,174.19,185.86,1,frequent_renter
14189900,34863,6225081,5,6,suv,2024-01-05 02:00:00,2024-05-11 15:14:05,2024-11-18 22:45:32.598668,50.73856306967755,3.5299087422094715,44.36,56.1,94.15,1,frequent_renter
14858875,29326,4094217,5,20,economy,2024-09-05 04:35:34,2024-07-26 06:37:20,2024-11-20 19:04:10.896364,5.652547837958708,10.838463352894045,46.48,40.72,108.29,1,frequent_renter
12652763,43317,4197991,5,15,compact,2024-08-12 04:02:34,2024-07-04 13:17:56,2024-05-18 17:56:40.849354,4.038966769428589,1.0055555555555555,119.33,76.29,94.91,1,frequent_renter
8365023,42229,8846754,5,21,luxury,2024-02-27 16:18:05,2024-08-09 12:37:47,2024-01-04 21:41:51.372284,31.73332945096606,7.3535398466962665,43.66,142.21,32.36,1,multi_trip
15947126,9381,8350440,2,8,suv,2024-04-11 03:30:32,2024-07-15 18:04:39,2024-01-06 06:56:40.839780,134.86639094347396,7.140783558048513,49.49,105.23,45.15,1,multi_trip
10011718,55557,13621213,1,1,suv,2024-09-07 01:46:42,2024-05-03 10:43:48,2024-07-17 08:59:54.326772,25.36936279911197,21.287316259937498,237.1,217.87,179.21,1,single_trip
2681667,26275,14672856,4,5,suv,2024-01-05 02:00:00,2024-02-25 18:26:17,2024-01-19 20:03:01.565729,211.35216708199277,12.383770045698803,138.06,102.07,93.23,1,multi_trip
8217712,16728,16524,5,12,compact,2024-01-05 02:00:00,2024-02-15 16:24:58,2024-01-02 11:10:14.743943,25.426976900850747,5.255390113283255,56.27,34.65,66.6,1,multi_trip
5799520,21064,1867509,1,1,luxury,2024-02-27 20:54:20,2024-09-30 07:52:31,2024-10-07 21:02:59.489866,2.0191139495233337,1.2701177432123476,47.94,47.77,154.66,1,single_trip
11203875,56122,2237995,5,14,economy,2024-09-13 04:59:20,2024-10-27 22:57:18,2024-08-20 21:14:19.354555,34.429879882861975,1.0055555555555555,38.53,135.01,58.05,1,frequent_renter
15114798,1604,16596085,5,9,compact,2024-02-24 05:31:03,2024-07-04 05:03:18,2024-08-16 14:21:23.491439,36.26252286040901,20.060053211754017,91.95,55.59,38.17,1,single_trip
12513138,4658,15965451,5,6,compact,2024-03-17 00:27:40,2024-12-27 10:18:00,2024-02-03 18:46:49.920177,10.141266605693309,10.012121277924383,57.09,46.06,100.76,1,multi_trip
11797899,54326,16083809,5,3,luxury,2024-10-26 16:50:37,2024-12-16 07:28:29,2024-12-27 22:15:36.400433,3.996810707107055,7.033315549552034,227.68,78.7,58.15,1,frequent_renter
5411947,28076,9641557,5,20,luxury,2024-07-05 17:08:12,2024-10-05 13:24:08,2025-01-06 13:00:21.733732,188.95237208652898,24.514883196932477,284.27,253.81,256.8,1,multi_trip
5341662,10732,796306,1,24,economy,2024-01-05 02:00:00,2024-03-23 10:52:09,2024-03-26 02:11:53.174440,8.30850711930684,7.146576194772357,86.9,44.7,39.67,1,multi_trip
5946698,22707,4906743,1,11,luxury,2024-08-08 20:58:39,2024-11-07 06:41:55,2024-04-29 23:56:00.710850,0.9599250984570068,8.693723201002307,55.3,267.22,182.05,1,multi_trip
7859131,46185,8466979,5,3,economy,2024-01-14 21:05:16,2024-03-03 01:09:51,2024-01-15 11:09:16.426055,26.978158743396904,2.909513026207444,107.42,176.63,76.26,1,multi_trip
16725166,32790,1210836,3,13,luxury,2024-01-12 22:59:14,2024-11-28 20:54:19,2024-07-12 02:27:20.711387,31.897425948053865,25.884589654257475,234.86,275.95,127.84,1,multi_trip
4970238,9580,13127959,5,16,compact,2024-09-26 02:52:29,2024-09-23 09:44:38,2024-09-22 06:52:23.675629,30.189246140987386,16.533440592265855,90.03,247.04,171.53,1,single_trip
11257568,40113,14454252,3,17,economy,2024-01-30 21:00:30,2024-05-19 12:36:02,2024-10-31 05:28:13.439850,101.53355684865008,7.358853331637844,55.96,39.22,118.26,1,frequent_renter
14394489,45071,3114637,5,3,compact,2024-05-24 00:22:14,2024-08-16 12:02:34,2024-01-02 11:10:14.743943,8.058117236391583,4.528603899646251,80.12,201.0,79.91,1,frequent_renter
4868242,55035,6535189,5,23,economy,2024-02-03 16:23:20,2024-02-20 12:40:31,2024-04-11 22:36:37.143522,26.063145203758005,5.532045721815516,37.46,34.65,32.36,1,frequent_renter
6465183,26784,13894835,5,21,compact,2024-06-12 05:51:26,2024-09-08 08:19:58,2024-05-30 03:10:11.111868,267.7911082777342,14.609657349123573,53.2,53.69,54.89,1,frequent_renter
15425768,48165,8556971,1,10,luxury,2024-03-12 22:25:00,2024-04-23 12:49:07,2024-05-05 04:16:16.901233,23.574093322308887,2.3213632300179654,117.61,150.38,115.07,1,multi_trip
12481519,16640,2682639,1,8,compact,2024-01-23 13:07:21,2024-03-18 14:38:16,2024-01-02 11:10:14.743943,21.577405407663527,9.958159611542833,36.21,69.35,32.36,1,frequent_renter
13254944,13667,12644675,5,23,suv,2024-03-23 09:09:51,2024-07-11 10:20:30,2024-01-02 11:10:14.743943,5.964613012469103,5.745133828909095,69.85,146.47,58.68,1,multi_trip
3430692,49816,12445018,3,16,luxury,2024-07-08 19:38:27,2024-08-25 21:25:12,2024-07-21 03:30:07.673148,121.50082481693742,7.772141324043195,78.94,186.17,121.95,1,frequent_renter
16482338,23445,775781,5,2,luxury,2024-10-20 17:50:05,2024-02-27 20:34:14,2024-08-10 18:14:43.890306,94.4904612210496,1.0055555555555555,123.2,137.94,73.39,1,multi_trip
15745778,1430,16148820,5,9,compact,2024-01-05 02:00:00,2024-02-16 09:05:35,2024-01-14 11:54:48.306836,4.043134670947816,7.720483350440216,45.38,34.65,53.61,1,multi_trip
12337102,47790,5700354,5,12,economy,2024-08-28 17:55:11,2024-03-13 11:50:13,2024-03-05 23:43:07.826249,54.5723451497626,4.193182774058199,64.19,52.93,76.58,1,frequent_renter
9987055,25699,4899756,2,4,luxury,2025-01-23 22:00:00,2024-10-04 16:13:23,2024-02-23 10:31:55.231384,1.5773365454062003,8.463224870875267,47.07,80.53,107.75,1,frequent_renter
13665483,14383,12243903,5,1,economy,2024-01-05 02:00:00,2024-03-07 16:17:31,2024-05-29 19:18:53.644780,137.1592787741963,7.9191598857613315,61.8,57.96,127.71,1,single_trip
10031592,51389,16144686,5,21,suv,2024-11-04 19:05:09,2024-09-26 08:58:54,2024-04-05 00:17:51.050737,30.454562389028823,1.0055555555555555,221.96,226.35,49.57,1,frequent_renter
10059758,41745,12120602,2,14,economy,2024-05-25 09:40:37,2024-09-20 11:43:04,2024-11-11 17:13:50.254198,8.587018961032859,14.675637991146832,179.74,121.47,89.16,1,frequent_renter
3655637,50183,13876194,5,23,compact,2024-09-03 04:01:57,2024-12-27 10:18:00,2025-01-06 13:00:21.733732,39.23310802608731,11.505587178243715,48.31,34.65,42.66,1,frequent_renter
1478897,29578,12509317,4,8,economy,2024-09-14 06:15:44,2024-12-01 09:09:31,2024-10-13 00:29:41.786013,35.89759800091397,1.7682516799764292,83.87,99.91,119.02,1,multi_trip
8002246,8326,898512,5,24,economy,2024-09-10 00:33:19,2024-07-05 23:54:47,2024-06-01 00:11:30.524267,31.413664567185663,8.057746512851848,42.74,110.59,46.82,1,frequent_renter
772817,4854,4399177,5,22,luxury,2024-12-25 12:36:40,2024-11-03 17:33:50,2024-11-11 06:14:17.482973,5.745437037875901,19.17037678407094,79.24,229.34,209.23,1,frequent_renter
13468960,33945,6444382,2,7,luxury,2024-01-16 00:42:58,2024-05-02 20:37:52,2024-07-17 00:53:17.475543,4.841610780726949,2.0109200479624354,191.43,220.77,173.36,1,frequent_renter
6261330,15807,2953465,5,6,compact,2024-09-29 23:12:10,2024-11-07 10:46:44,2024-12-12 19:41:24.887175,20.716788097600016,9.253172508160924,72.91,52.11,133.64,1,frequent_renter
8747821,46674,7523028,5,5,suv,2024-06-08 17:02:23,2024-12-16 11:52:21,2024-04-02 04:59:04.062380,230.44679754537952,4.038452083104799,84.36,185.72,209.34,1,frequent_renter
5224524,14258,8407170,5,7,economy,2024-02-01 05:12:55,2024-01-02 10:52:00,2024-02-13 18:33:39.484656,1.0407359267998546,1.0055555555555555,52.06,46.88,61.59,1,single_trip
16415034,30534,7158631,1,1,economy,2024-10-13 18:28:46,2024-12-15 00:06:23,2024-01-23 03:37:27.127822,6.722156218539181,1.3730364323300108,117.79,89.29,111.86,1,single_trip
10924391,35140,15046106,1,14,suv,2024-03-26 16:15:00,2024-01-02 10:52:00,2024-01-02 11:10:14.743943,0.000405265302965,1.0055555555555555,62.85,65.09,53.07,1,multi_trip
14787445,43957,8538905,3,22,luxury,2024-02-10 19:59:58,2024-11-02 13:32:19,2024-06-25 02:53:13.769392,413.71053035287775,1.0055555555555555,247.72,85.71,235.85,1,multi_trip
15649510,30301,8183362,5,13,compact,2024-04-30 06:04:45,2024-01-02 10:52:00,2024-04-03 12:41:21.504156,8.84750577341672,1.0055555555555555,67.29,34.65,37.65,1,multi_trip
10827664,20333,15785946,5,6,economy,2024-10-27 18:40:02,2024-12-27 10:18:00,2024-11-30 13:58:33.522288,236.63234601545122,6.123618027222516,46.68,125.25,75.66,1,frequent_renter
10199269,17178,5445778,2,4,luxury,2024-01-05 02:00:00,2024-01-02 10:52:00,2024-01-11 22:11:39.568857,0.000405265302965,2.1388744403018585,91.3,96.21,188.4,1,multi_trip
15494535,28303,13197770,5,2,suv,2024-01-05 02:00:00,2024-04-04 10:26:26,2024-04-11 22:42:02.244328,24.427076228461353,8.305516743393216,68.24,87.14,68.07,1,multi_trip
1736107,18820,13300313,1,6,suv,2024-06-22 16:57:49,2024-04-21 14:22:21,2024-03-31 22:15:24.455374,2.5444810359120447,6.095625982903899,52.01,39.87,69.81,1,multi_trip
12374933,16274,6384203,5,13,economy,2024-04-13 01:46:10,2024-06-27 08:58:23,2024-05-08 23:12:06.497914,0.4648873398315324,1.0055555555555555,139.05,178.17,56.58,1,multi_trip
6991854,50842,4162573,5,2,luxury,2024-01-21 00:06:59,2024-06-10 09:50:08,2024-06-19 20:49:42.453273,1.2943748724994948,5.910698031868714,239.96,126.95,198.08,1,multi_trip
16249279,26998,16280472,2,19,luxury,2024-08-16 07:07:49,2024-06-02 01:51:33,2024-03-14 23:07:04.139307,7.119871815080881,7.330338988363382,182.81,284.22,103.47,1,multi_trip
10461627,2223,8453602,5,2,economy,2024-01-05 02:00:00,2024-03-09 10:21:15,2024-01-02 11:10:14.743943,4.241573754997016,1.0055555555555555,34.65,34.65,41.89,1,frequent_renter
11859456,50849,331232,5,9,economy,2024-03-30 10:03:48,2024-08-09 22:15:14,2024-07-31 15:36:33.622223,36.709229795510836,5.994699831129181,34.65,60.2,62.97,1,single_trip
16277774,17843,11117233,5,4,luxury,2024-03-02 06:29:47,2024-01-02 10:52:00,2024-02-06 00:51:31.812899,5.630022173383921,1.8589061928774377,108.97,190.11,65.79,1,single_trip
6409633,32912,4040300,1,19,suv,2024-02-12 06:30:15,2024-04-11 15:15:14,2024-05-22 08:29:09.983153,23.959743534836505,9.210859549058291,54.91,143.85,124.21,1,multi_trip
16639123,5928,10767182,1,13,compact,2024-05-15 08:16:14,2024-04-17 00:11:49,2024-06-13 10:46:07.444579,3.098660150246322,8.465834062482585,92.74,88.26,71.93,1,single_trip
12373329,52667,4843851,5,2,luxury,2025-01-01 12:25:31,2024-11-02 19:19:22,2024-12-07 22:23:16.721559,0.000405265302965,25.63534497374124,85.07,78.45,229.64,1,frequent_renter
8711131,28169,3035006,1,15,compact,2024-01-05 02:00:00,2024-02-03 22:08:16,2024-01-02 11:10:14.743943,13.791728453661229,1.0055555555555555,64.23,46.41,43.39,1,multi_trip
9178702,44669,11986360,5,3,compact,2024-11-10 17:57:23,2024-08-02 03:59:37,2025-01-06 13:00:21.733732,293.33980288370174,1.0055555555555555,96.15,181.97,69.91,1,frequent_renter
2320651,45886,2514339,2,12,compact,2024-09-13 11:12:31,2024-05-15 17:54:10,2024-09-19 12:16:39.114123,9.059789768973122,5.613713085628016,106.4,272.38,118.2,1,single_trip
13423198,6954,7928128,5,6,economy,2024-01-05 02:00:00,2024-01-04 04:21:36,2024-01-02 11:10:14.743943,38.56137217967794,16.133549028911403,58.99,48.97,36.54,1,multi_trip
7922695,21834,15414075,1,22,suv,2024-03-27 13:01:55,2024-09-30 01:20:50,2024-02-07 05:26:19.365563,19.71722278548402,1.3970105860641668,129.57,238.92,84.17,1,multi_trip
15130243,33894,1105355,5,6,economy,2024-01-05 02:00:00,2024-01-02 10:52:00,2024-01-02 11:10:14.743943,30.832751827011645,8.007042218671863,37.37,39.16,42.54,1,multi_trip
2512636,6320,14266595,5,17,economy,2024-04-12 07:11:10,2024-04-02 15:10:04,2024-11-23 03:41:18.872328,13.444812793394487,9.926845333498292,125.13,34.65,51.49,1,multi_trip
15697381,46461,12235627,5,8,economy,2024-01-05 02:00:00,2024-01-06 23:35:51,2024-01-25 14:46:57.204342,7.225238759884829,1.0055555555555555,105.7,74.64,51.33,1,multi_trip
7322768,21929,10948849,5,10,suv,2024-06-29 11:40:16,2024-06-16 05:02:05,2025-01-06 13:00:21.733732,8.053923986017216,9.75928923122037,228.21,253.83,82.61,1,frequent_renter
8925293,27901,6033374,5,2,luxury,2024-11-18 10:26:30,2024-03-29 12:04:26,2024-04-03 05:53:33.690603,217.01539370645548,10.561117908662615,127.44,264.28,231.98,1,frequent_renter
13737499,39950,2704191,4,20,luxury,2024-11-29 12:49:37,2024-03-09 00:02:52,2024-04-01 00:50:15.956189,30.11776460549931,12.064567218060429,108.19,240.13,183.3,1,frequent_renter
4158091,21219,12867932,3,9,compact,2024-01-05 02:00:00,2024-01-02 10:52:00,2024-01-02 11:10:14.743943,200.427104606227,1.1903949825211257,57.84,62.45,34.68,1,frequent_renter
8821452,15459,9605108,5,8,economy,2024-06-30 15:42:06,2024-04-10 15:41:52,2024-02-26 19:31:03.216835,27.73613377561779,19.07070787696071,109.78,81.14,54.75,1,frequent_renter
2432751,21039,4372744,1,6,luxury,2024-04-21 15:37:20,2024-01-09 20:53:56,2024-06-28 14:23:49.634566,348.1191458708754,8.774407179592702,187.4,79.86,105.98,1,frequent_renter
6706080,38789,16022997,3,16,luxury,2024-04-07 23:24:52,2024-03-27 00:19:48,2024-09-22 16:25:40.201335,1.479849506008053,2.176284593769952,187.13,46.35,77.23,1,multi_trip
11243772,36513,5487063,5,22,economy,2024-02-06 10:25:10,2024-02-21 14:07:40,2024-03-11 13:05:16.312883,33.8957800876581,9.455587452079286,34.65,34.65,54.17,1,frequent_renter
15575641,36507,11581339,4,7,economy,2024-03-19 09:14:13,2024-09-19 17:03:18,2024-04-22 03:04:33.866705,9.88910129062486,7.543780845766184,49.57,122.94,43.06,1,multi_trip
9346166,39504,4995453,3,2,compact,2024-03-02 21:59:29,2024-03-20 16:40:53,2024-05-14 02:08:17.572101,23.656712696890004,17.769470801065452,37.3,52.21,72.75,1,frequent_renter
1124081,21237,14184456,5,7,luxury,2025-01-14 01:47:48,2024-12-27 10:18:00,2025-01-06 13:00:21.733732,7.954630993394288,1.0055555555555555,81.08,251.01,98.04,1,frequent_renter
16733389,5174,13452718,4,24,suv,2024-06-17 22:08:45,2024-01-10 07:04:04,2024-01-12 23:41:54.017137,17.2558926611943,4.746412426997856,66.82,113.41,75.51,1,multi_trip
14302339,41132,16544735,1,1,luxury,2024-11-28 11:37:33,2024-12-27 10:18:00,2024-12-30 15:44:04.445109,40.68375229600206,32.73853719783597,110.59,92.68,80.16,1,frequent_renter
10588166,53266,12181097,4,4,economy,2024-01-05 02:00:00,2024-04-07 11:12:14,2024-04-11 16:42:36.580332,21.293684006115686,2.707517761673959,48.71,34.65,70.98,1,frequent_renter
8876217,25305,15311056,3,21,economy,2024-06-03 02:53:31,2024-11-11 00:18:14,2024-07-09 13:41:46.005870,39.420724692047216,3.8367894728750738,275.04,254.72,80.27,1,frequent_renter
2126741,36740,1724326,5,9,suv,2025-01-12 17:02:27,2024-05-27 12:07:38,2024-10-27 15:29:25.494990,411.70567842005323,2.5673580459987453,107.77,144.45,189.72,1,frequent_renter
2194257,7398,12984935,4,23,economy,2024-01-05 02:00:00,2024-01-02 10:52:00,2024-02-08 13:35:59.179334,14.487225338128086,10.63293961134662,50.73,44.22,42.51,1,multi_trip
9344157,870,14928644,5,2,economy,2024-07-21 01:09:58,2024-07-27 00:41:16,2024-02-24 03:33:35.475270,8.29143726133713,8.937987076734606,61.85,57.37,76.04,1,multi_trip
12986001,46274,10472599,5,11,compact,2024-01-05 02:00:00,2024-01-02 10:52:00,2024-06-26 04:22:04.603252,24.743065810428185,8.322637525704485,93.6,240.36,253.5,1,multi_trip
10455826,44658,1740919,3,13,luxury,2024-07-28 03:28:34,2024-03-19 07:41:27,2025-01-06 13:00:21.733732,12.05560665777093,4.959141657150453,81.5,102.64,62.32,1,multi_trip
8299039,44227,4114994,5,24,suv,2024-11-12 05:54:21,2024-11-29 06:57:56,2024-05-09 03:28:59.101169,326.06998769501155,18.351458600371117,65.62,110.62,151.53,1,single_trip
561521,34349,15632230,3,14,luxury,2025-01-12 02:01:05,2024-11-20 13:26:38,2024-04-16 05:45:48.517239,27.243526110744142,4.180665454912503,82.9,73.49,77.59,1,single_trip
15526673,41408,6761061,5,16,suv,2024-05-18 18:41:46,2024-01-19 01:50:45,2025-01-06 09:45:20.405779,4.843558061454332,14.828603479276197,93.26,121.73,152.24,1,multi_trip
567910,25345,10319738,5,10,suv,2024-01-05 02:00:00,2024-01-02 10:52:00,2024-02-02 05:00:24.222225,4.878343308412109,5.630467314141097,75.23,182.99,55.49,1,multi_trip
10124759,48717,13487760,5,19,luxury,2024-01-10 08:32:54,2024-12-27 10:18:00,2024-04-17 11:44:37.388925,73.26192044459668,12.62681570281932,52.5,67.16,49.04,1,frequent_renter
10622183,55985,2744052,3,11,luxury,2024-03-14 13:12:32,2024-12-27 10:18:00,2024-09-18 08:04:54.022460,5.408951753628869,3.166932121850447,181.69,192.19,61.79,1,multi_trip
9135261,18054,7666200,5,22,luxury,2024-01-25 14:09:16,2024-01-14 11:05:38,2024-03-26 03:17:43.915404,34.454450641605014,1.0055555555555555,152.05,79.43,163.21,1,multi_trip
5328177,4990,1606196,5,2,economy,2024-01-05 02:00:00,2024-01-03 23:04:31,2024-01-02 11:10:14.743943,8.411422249543751,1.0055555555555555,69.82,34.65,60.52,1,multi_trip
669357,4141,1669313,3,15,suv,2024-08-19 02:45:54,2024-06-20 19:30:54,2024-10-24 19:29:30.133942,33.778048800931025,3.268161547596397,151.24,189.78,32.36,1,single_trip
6036412,2708,2360527,5,13,suv,2024-07-18 08:22:55,2024-10-20 23:52:22,2024-02-04 08:17:24.161985,24.511902546865286,15.218385962434894,108.18,267.4,220.43,1,multi_trip
9110498,18564,15978573,5,3,economy,2024-12-13 16:56:52,2024-06-30 03:28:34,2024-10-01 03:02:19.747247,41.872776772505134,8.50255287758136,88.95,136.52,32.36,1,frequent_renter
7786925,37825,4574772,5,4,compact,2024-11-03 08:21:25,2024-12-27 10:18:00,2025-01-06 13:00:21.733732,34.490502091336886,8.325326232116167,97.26,267.63,82.55,1,frequent_renter
15740297,8720,16126899,3,23,economy,2024-08-08 05:21:56,2024-08-13 18:41:23,2024-10-12 16:39:28.100072,250.2561611368337,19.306451634894103,185.76,172.82,252.53,1,multi_trip
4481016,29678,13288814,4,15,economy,2024-07-10 20:41:35,2024-02-26 08:20:40,2024-01-02 11:10:14.743943,20.593007986809035,3.3560347694781303,45.0,34.65,63.82,1,frequent_renter
2506711,9954,4490960,5,11,economy,2024-01-05 02:00:00,2024-02-15 15:22:19,2024-01-05 05:26:14.422548,4.042898730985801,7.124217227479206,70.54,63.57,67.0,1,single_trip
1337294,38319,6202559,5,7,economy,2024-10-02 13:07:48,2024-09-28 08:27:54,2024-07-08 18:30:03.902934,24.506800311326028,2.7182725699534247,94.7,185.67,47.7,1,frequent_renter
93926,10664,3923788,2,22,economy,2024-01-20 00:07:52,2024-03-20 17:08:36,2024-03-17 01:03:01.808846,5.794623284492232,6.711092837156824,42.7,50.74,85.57,1,single_trip
11442511,7724,6671074,5,21,compact,2025-01-21 02:34:09,2024-12-27 10:18:00,2024-07-29 15:09:01.487845,32.25484684600437,4.20124026480145,49.52,260.52,91.0,1,frequent_renter
11156742,10512,10943359,2,6,suv,2024-08-05 14:35:12,2024-04-11 16:31:50,2024-01-30 08:07:02.546571,3.9771815309918814,21.504592013852935,179.4,74.64,45.66,1,frequent_renter
12132309,37482,2068556,5,11,economy,2024-01-05 02:00:00,2024-02-12 10:19:36,2024-05-15 19:39:03.298098,3.326731740546312,1.0055555555555555,64.19,74.02,32.36,1,multi_trip
9063953,56467,12752938,2,14,luxury,2024-07-18 06:17:44,2024-05-07 03:00:13,2024-07-07 08:49:02.956017,189.66210642256544,1.0055555555555555,160.75,175.97,225.41,1,frequent_renter
9066013,27723,12192620,1,8,suv,2024-03-08 09:28:52,2024-04-14 06:48:26,2024-09-16 06:18:47.138137,89.93059766715287,1.0055555555555555,155.86,91.86,202.97,1,frequent_renter
6490589,37946,5905098,5,18,compact,2024-11-22 01:43:27,2024-12-27 10:18:00,2025-01-06 13:00:21.733732,23.850814463747803,13.861863442225351,128.85,98.28,106.08,1,frequent_renter
16098491,347,13189754,3,2,economy,2024-01-05 02:00:00,2024-07-07 06:48:07,2024-01-02 11:10:14.743943,243.54876905643826,4.422459238944475,48.39,37.84,59.67,1,multi_trip
8068369,38832,8181813,5,6,suv,2024-07-07 06:47:31,2024-12-14 14:11:54,2024-09-04 12:33:20.856541,32.492675009402795,1.7977559740198177,66.49,43.08,109.41,1,multi_trip
5974906,56039,2557308,5,3,economy,2024-08-25 18:16:03,2024-12-27 10:18:00,2024-02-07 09:01:26.669307,5.57371625796007,1.0055555555555555,52.5,34.88,47.49,1,frequent_renter
8212144,5986,15839064,5,13,suv,2024-01-05 02:00:00,2024-01-11 19:55:56,2024-01-02 11:10:14.743943,4.739686699103645,1.60758337146971,113.95,138.27,46.85,1,multi_trip
7511360,54980,11984271,1,19,luxury,2024-07-01 10:29:14,2024-06-04 00:18:31,2024-06-08 22:14:02.981314,29.71291380543969,2.248097514308211,207.13,59.46,241.56,1,single_trip
1349326,35237,6203143,1,5,suv,2024-01-29 18:23:28,2024-03-16 06:01:19,2024-08-19 05:34:53.776832,21.49601774394199,9.435689011627561,34.65,97.63,41.17,1,frequent_renter
5519880,38600,6277378,4,12,economy,2024-01-05 02:00:00,2024-10-23 05:08:26,2024-03-18 12:47:56.611738,359.285486440609,3.922776827714433,35.47,80.7,39.95,1,frequent_renter
2512276,55760,9330659,1,8,compact,2024-04-09 08:50:24,2024-10-19 08:28:01,2024-08-07 03:50:31.709450,0.8287137217142533,15.926349766341582,59.54,242.87,67.04,1,frequent_renter
548936,13049,4386486,5,4,economy,2024-04-15 20:50:18,2024-10-23 21:58:11,2024-11-27 13:05:16.800984,32.19972613247436,24.54038719326023,43.16,81.99,96.12,1,frequent_renter
14753953,33953,8064405,4,4,economy,2024-02-02 23:16:24,2024-03-14 10:03:01,2024-04-04 07:06:19.771228,0.000405265302965,7.251928319482668,34.65,37.65,68.88,1,frequent_renter
