booking_id,search_id,user_id,supplier_id,location_id,car_class,pickup_date,search_ts,booking_ts,booking_delay_hours,days_until_pickup,search_price,booked_price,competitor_price,price_rank,user_segment
648,11431,19891,5,17,compact,2024-03-16 15:00:00,2024-03-10 12:45:00,2024-03-10 12:45:51.291256,0.014247571099150058,6.09375,84.16,84.16,84.16,1,frequent_renter
649,11436,19969,3,4,suv,2024-03-30 04:00:00,2024-03-10 13:23:00,2024-03-10 13:33:51.349248,0.18093034674357744,19.60902777777778,79.55,79.55,66.0,1,frequent_renter
650,11395,19698,3,5,compact,2024-03-22 06:00:00,2024-03-10 09:59:00,2024-03-10 14:52:50.693782,4.897414939484287,11.834027777777777,89.09,89.09,70.52,1,multi_trip
651,11380,19222,1,8,economy,2024-03-29 14:00:00,2024-03-10 04:12:00,2024-03-10 18:03:24.043845,13.856678845859113,19.408333333333335,60.82,60.82,60.82,1,multi_trip
652,11289,18685,5,12,suv,2024-03-30 03:00:00,2024-03-09 12:45:00,2024-03-11 00:15:04.929302,35.50136925063143,20.59375,69.01,69.01,78.54,1,multi_trip
653,11428,19891,5,1,suv,2024-03-31 03:00:00,2024-03-10 12:30:00,2024-03-11 05:30:13.730208,17.00381394659212,20.604166666666668,80.81,80.81,118.45,1,frequent_renter
654,11517,19499,3,7,luxury,2024-04-04 23:00:00,2024-03-11 06:18:00,2024-03-11 06:18:58.900631,0.01636128628448068,24.695833333333333,153.31,153.31,153.31,1,multi_trip
655,11519,19499,5,21,luxury,2024-03-28 19:00:00,2024-03-11 06:30:00,2024-03-11 06:43:56.847570,0.23245765822084435,17.520833333333332,205.35,205.35,205.35,1,multi_trip
656,11473,19018,5,1,suv,2024-03-31 03:00:00,2024-03-10 20:02:00,2024-03-11 07:41:53.656478,11.664904577344087,20.290277777777778,80.81,80.81,118.45,1,multi_trip
657,11499,19052,3,3,economy,2024-04-02 18:00:00,2024-03-10 22:02:00,2024-03-11 08:13:31.146724,10.19198520113845,22.831944444444446,59.82,59.82,46.63,1,multi_trip
658,10399,19894,5,7,economy,2024-03-22 18:00:00,2024-03-03 19:34:00,2024-03-11 08:42:05.150538,181.13476403834596,18.934722222222224,42.6,42.6,42.6,1,frequent_renter
659,11537,19920,5,20,suv,2024-04-06 22:00:00,2024-03-11 08:59:00,2024-03-11 09:38:44.347770,0.6623188248723675,26.542361111111113,72.42,72.42,72.42,1,frequent_renter
660,11435,19969,5,23,suv,2024-03-25 12:00:00,2024-03-10 13:12:00,2024-03-11 09:40:21.551333,20.472653148158027,14.95,78.24,78.24,63.87,1,frequent_renter
661,11414,18705,4,6,economy,2024-04-11 23:00:00,2024-03-10 11:17:00,2024-03-11 09:56:17.408407,22.654835668655203,32.488194444444446,61.7,61.7,61.7,1,multi_trip
662,11432,19969,5,12,luxury,2024-03-29 03:00:00,2024-03-10 13:00:00,2024-03-11 10:08:59.416484,21.14983791216031,18.583333333333332,131.68,131.68,116.73,1,frequent_renter
663,10096,19855,5,11,suv,2024-03-20 10:00:00,2024-03-01 17:28:00,2024-03-11 10:42:59.586154,233.2498850428834,18.68888888888889,95.46,95.46,95.46,1,frequent_renter
664,11357,19805,4,16,suv,2024-03-11 15:00:00,2024-03-09 20:46:00,2024-03-11 11:00:00.000000,38.233333333333334,1.7597222222222222,100.07,100.07,90.23,1,frequent_renter
665,11585,17056,5,21,suv,2024-03-24 03:00:00,2024-03-11 12:41:00,2024-03-11 13:05:00.446576,0.4001240488277915,12.596527777777778,80.43,80.43,80.43,1,single_trip
666,11610,18753,3,7,luxury,2024-04-04 23:00:00,2024-03-11 14:49:00,2024-03-11 15:31:03.057453,0.7008492923946107,24.340972222222224,153.31,153.31,153.31,1,multi_trip
667,11673,19938,3,5,suv,2024-03-15 23:00:00,2024-03-11 19:10:00,2024-03-11 19:11:15.063562,0.02085098936989137,4.159722222222222,123.11,123.11,123.11,1,frequent_renter
668,11666,19938,3,13,luxury,2024-03-23 19:00:00,2024-03-11 19:02:00,2024-03-11 19:15:49.485245,0.23041256803303092,11.998611111111112,168.86,168.86,168.86,1,frequent_renter
669,11662,19938,2,13,economy,2024-03-22 03:00:00,2024-03-11 18:56:00,2024-03-11 19:20:17.281090,0.404800302799664,10.33611111111111,61.83,61.83,61.83,1,frequent_renter
670,11538,19037,1,8,economy,2024-03-29 14:00:00,2024-03-11 09:01:00,2024-03-11 23:28:23.728370,14.45659121396828,18.207638888888887,60.82,60.82,60.82,1,multi_trip
671,11680,19938,5,2,luxury,2024-04-04 19:00:00,2024-03-11 19:16:00,2024-03-12 02:22:16.109422,7.104474839488138,23.988888888888887,150.15,150.15,120.23,1,frequent_renter
672,11093,18657,1,8,economy,2024-03-29 14:00:00,2024-03-08 08:23:00,2024-03-12 05:16:24.981857,92.89027273809617,21.23402777777778,60.82,60.82,51.13,1,multi_trip
673,11424,19891,5,24,economy,2024-03-12 12:00:00,2024-03-10 12:13:00,2024-03-12 08:00:00.000000,43.78333333333333,1.9909722222222221,52.21,52.21,52.21,1,frequent_renter
674,11732,19990,3,20,luxury,2024-03-21 21:00:00,2024-03-12 06:33:00,2024-03-12 09:15:13.635363,2.7037876008921278,9.602083333333333,191.0,191.0,147.15,1,frequent_renter
675,11762,19478,2,19,suv,2024-03-29 05:00:00,2024-03-12 10:32:00,2024-03-12 10:56:31.922476,0.40886735430826066,16.769444444444446,86.97,86.97,71.49,1,multi_trip
676,11781,18675,4,15,compact,2024-03-23 10:00:00,2024-03-12 12:26:00,2024-03-12 12:35:02.878955,0.15079970961618505,10.89861111111111,50.88,50.88,60.78,1,multi_trip
677,10340,19540,5,11,suv,2024-03-20 10:00:00,2024-03-03 12:26:00,2024-03-12 12:56:52.503433,216.51458428684967,16.898611111111112,95.46,95.46,95.46,1,multi_trip
678,11784,19084,5,12,suv,2024-03-30 03:00:00,2024-03-12 12:43:00,2024-03-12 13:03:53.565664,0.3482126845076549,17.59513888888889,69.01,69.01,78.54,1,multi_trip
679,11660,19938,2,8,compact,2024-03-30 06:00:00,2024-03-11 18:54:00,2024-03-12 13:42:23.206180,18.806446161249916,18.4625,75.14,75.14,52.67,1,frequent_renter
680,11771,19838,2,19,suv,2024-03-29 05:00:00,2024-03-12 10:56:00,2024-03-12 14:23:24.316978,3.4567547162138257,16.752777777777776,86.97,86.97,71.49,1,frequent_renter
681,11830,19996,4,12,economy,2024-03-22 23:00:00,2024-03-12 17:43:00,2024-03-12 18:15:49.130729,0.5469807580330465,10.220138888888888,50.1,50.1,35.33,1,frequent_renter
682,11735,19787,2,17,luxury,2024-03-30 18:00:00,2024-03-12 06:53:00,2024-03-12 20:22:51.851121,13.497736422421895,18.463194444444444,169.11,169.11,169.11,1,multi_trip
683,11543,19920,1,16,economy,2024-03-31 06:00:00,2024-03-11 09:22:00,2024-03-12 21:29:06.081207,36.1183558908144,19.85972222222222,62.67,62.67,62.67,1,frequent_renter
684,11764,19838,2,1,compact,2024-03-31 01:00:00,2024-03-12 10:33:00,2024-03-12 23:59:44.129454,13.445591514995424,18.602083333333333,75.72,75.72,75.72,1,frequent_renter
685,10939,19852,5,2,compact,2024-03-24 09:00:00,2024-03-07 11:24:00,2024-03-13 00:22:41.546695,132.97820741520394,16.9,46.61,46.61,46.48,1,frequent_renter
686,11825,19996,2,1,compact,2024-03-31 01:00:00,2024-03-12 17:20:00,2024-03-13 01:26:54.421826,8.115117173915127,18.319444444444443,75.72,75.72,75.72,1,frequent_renter
687,11736,19787,5,18,economy,2024-03-28 14:00:00,2024-03-12 07:01:00,2024-03-13 05:35:28.153295,22.574487026482235,16.290972222222223,53.03,53.03,39.27,1,multi_trip
688,11927,19706,3,7,luxury,2024-04-04 23:00:00,2024-03-13 11:31:00,2024-03-13 11:36:20.318784,0.08897744008773927,22.478472222222223,153.31,153.31,153.31,1,multi_trip
689,11827,19996,5,21,suv,2024-03-24 03:00:00,2024-03-12 17:34:00,2024-03-13 12:44:52.256242,19.18118228952776,11.393055555555556,80.43,80.43,80.43,1,frequent_renter
690,11933,19049,5,11,economy,2024-03-29 08:00:00,2024-03-13 12:07:00,2024-03-13 17:50:32.339996,5.725649998793258,15.828472222222222,43.44,43.44,43.44,1,multi_trip
691,12021,19837,1,6,suv,2024-03-31 09:00:00,2024-03-13 20:15:00,2024-03-13 20:21:48.746326,0.11354064607779545,17.53125,83.06,83.06,83.06,1,frequent_renter
692,12030,19837,5,7,economy,2024-03-22 18:00:00,2024-03-13 20:31:00,2024-03-13 20:44:07.120706,0.21864464065666211,8.895138888888889,42.6,42.6,42.6,1,frequent_renter
693,12031,19837,3,20,compact,2024-03-25 01:00:00,2024-03-13 20:46:00,2024-03-13 20:51:37.747295,0.09381869296770307,11.176388888888889,68.59,68.59,43.1,1,frequent_renter
694,12027,19837,2,1,compact,2024-03-31 01:00:00,2024-03-13 20:26:00,2024-03-13 20:53:49.050776,0.46362521562692194,17.190277777777776,75.72,75.72,75.72,1,frequent_renter
695,12073,19801,5,18,compact,2024-03-16 13:00:00,2024-03-14 08:49:00,2024-03-14 08:50:50.371830,0.030658841625659666,2.1743055555555557,58.05,58.05,43.97,1,frequent_renter
696,12024,19837,5,4,economy,2024-03-20 11:00:00,2024-03-13 20:22:00,2024-03-14 09:24:30.494696,13.041804082120828,6.6097222222222225,59.23,59.23,59.23,1,frequent_renter
697,12107,19970,3,21,luxury,2024-04-06 22:00:00,2024-03-14 13:11:00,2024-03-14 13:37:55.862218,0.44885061604335597,23.367361111111112,191.74,191.74,191.74,1,frequent_renter
698,12114,19813,5,20,suv,2024-04-06 22:00:00,2024-03-14 13:39:00,2024-03-14 13:57:01.304996,0.3003624988612789,23.347916666666666,72.42,72.42,72.42,1,frequent_renter
699,12068,19801,5,7,economy,2024-03-22 18:00:00,2024-03-14 08:36:00,2024-03-14 14:18:37.113961,5.710309433604998,8.391666666666667,42.6,42.6,42.6,1,frequent_renter
700,12128,19518,3,14,suv,2024-03-21 20:00:00,2024-03-14 14:21:00,2024-03-14 14:21:20.196790,0.005610219392319653,7.235416666666667,97.03,97.03,84.5,1,multi_trip
701,12188,19904,1,16,economy,2024-03-31 06:00:00,2024-03-14 20:49:00,2024-03-14 21:04:30.315133,0.25842087024822824,16.382638888888888,62.67,62.67,62.67,1,frequent_renter
702,11536,19920,4,5,luxury,2024-03-15 05:00:00,2024-03-11 08:54:00,2024-03-15 01:00:00.000000,88.1,3.8375,190.31,190.31,190.31,1,frequent_renter
703,12007,19098,5,11,compact,2024-04-01 04:00:00,2024-03-13 19:09:00,2024-03-15 02:52:41.120972,31.728089158913033,18.36875,51.25,51.25,68.3,1,multi_trip
704,12112,19970,5,19,compact,2024-03-15 14:00:00,2024-03-14 13:32:00,2024-03-15 10:00:00.000000,20.466666666666665,1.0194444444444444,69.95,69.95,54.05,1,frequent_renter
705,12230,18443,5,24,compact,2024-03-25 18:00:00,2024-03-15 10:33:00,2024-03-15 11:23:23.373577,0.8398259936961346,10.310416666666667,54.37,54.37,54.37,1,multi_trip
706,12089,19832,1,5,compact,2024-03-29 12:00:00,2024-03-14 10:35:00,2024-03-15 11:44:00.796768,25.150221324333295,15.059027777777779,84.59,84.59,70.52,1,frequent_renter
707,12303,19826,5,2,luxury,2024-04-06 02:00:00,2024-03-15 16:45:00,2024-03-15 16:52:41.831888,0.12828663554716702,21.385416666666668,126.49,126.49,120.23,1,frequent_renter
708,12298,19826,5,13,compact,2024-03-23 22:00:00,2024-03-15 16:25:00,2024-03-15 19:36:01.254676,3.183681854378149,8.23263888888889,62.8,62.8,58.05,1,frequent_renter
709,12361,19645,2,22,compact,2024-03-29 00:00:00,2024-03-15 20:47:00,2024-03-15 20:49:06.923903,0.03525663974114622,13.134027777777778,72.11,72.11,70.25,1,multi_trip
710,12380,19439,1,14,luxury,2024-03-23 11:00:00,2024-03-15 22:13:00,2024-03-15 22:17:31.100659,0.07530573869646219,7.532638888888889,143.23,143.23,85.5,1,multi_trip
711,12373,19917,1,10,compact,2024-03-22 16:00:00,2024-03-15 21:57:00,2024-03-15 23:34:40.493871,1.6279149642569148,6.752083333333333,58.8,58.8,52.56,1,frequent_renter
712,12374,19917,5,11,luxury,2024-03-25 04:00:00,2024-03-15 21:57:00,2024-03-16 00:07:01.215700,2.167004361178258,9.252083333333333,128.6,128.6,119.83,1,frequent_renter
713,12208,19951,3,7,luxury,2024-04-04 23:00:00,2024-03-15 07:37:00,2024-03-16 02:13:24.301684,18.60675046776539,20.64097222222222,153.31,153.31,153.31,1,frequent_renter
714,12282,17166,5,9,economy,2024-03-25 03:00:00,2024-03-15 15:00:00,2024-03-16 03:09:50.354679,12.163987410863545,9.5,55.45,55.45,45.42,1,single_trip
715,12370,19917,5,1,suv,2024-03-31 03:00:00,2024-03-15 21:34:00,2024-03-16 03:40:58.264854,6.116184681772643,15.22638888888889,80.81,80.81,118.45,1,frequent_renter
716,12300,19826,1,10,compact,2024-03-22 16:00:00,2024-03-15 16:27:00,2024-03-16 03:51:16.516517,11.40458792140967,6.98125,58.8,58.8,52.56,1,frequent_renter
717,12382,19439,5,16,luxury,2024-04-03 10:00:00,2024-03-15 22:33:00,2024-03-16 04:07:03.359494,5.56759985935133,18.477083333333333,151.4,151.4,151.4,1,multi_trip
718,12301,19826,3,13,luxury,2024-03-23 19:00:00,2024-03-15 16:44:00,2024-03-16 06:08:48.907716,13.413585476689883,8.094444444444445,168.86,168.86,168.86,1,frequent_renter
719,12388,19340,4,8,economy,2024-03-29 16:00:00,2024-03-16 00:50:00,2024-03-16 07:44:58.065657,6.916129349101547,13.631944444444445,48.52,48.52,48.52,1,multi_trip
720,12121,19813,5,18,compact,2024-03-16 13:00:00,2024-03-14 13:53:00,2024-03-16 09:00:00.000000,43.11666666666667,1.9631944444444445,58.05,58.05,43.97,1,frequent_renter
721,11917,18980,3,10,suv,2024-03-16 14:00:00,2024-03-13 09:41:00,2024-03-16 10:00:00.000000,72.31666666666666,3.1798611111111112,97.58,97.58,85.07,1,multi_trip
722,12411,19544,3,4,suv,2024-03-30 04:00:00,2024-03-16 10:48:00,2024-03-16 11:09:14.490762,0.3540252117673789,13.716666666666667,79.55,79.55,66.0,1,multi_trip
723,12440,19413,5,18,luxury,2024-03-23 21:00:00,2024-03-16 15:12:00,2024-03-16 15:32:12.448931,0.3367913696439799,7.241666666666666,114.02,114.02,151.57,1,multi_trip
724,12378,19917,1,6,suv,2024-03-31 09:00:00,2024-03-15 22:08:00,2024-03-16 16:02:25.291522,17.907025422655884,15.452777777777778,83.06,83.06,83.06,1,frequent_renter
725,12251,18127,4,24,suv,2024-03-29 05:00:00,2024-03-15 12:07:00,2024-03-16 16:26:54.873117,28.33190919904643,13.703472222222222,99.57,99.57,99.57,1,single_trip
726,12467,18046,1,8,luxury,2024-03-27 06:00:00,2024-03-16 18:33:00,2024-03-16 18:38:08.039758,0.0855665994564901,10.477083333333333,166.51,166.51,108.39,1,single_trip
727,12473,19842,5,13,compact,2024-03-23 22:00:00,2024-03-16 19:38:00,2024-03-16 19:48:09.332092,0.16925891445342048,7.098611111111111,62.8,62.8,58.05,1,frequent_renter
728,12232,18443,4,23,compact,2024-03-17 00:00:00,2024-03-15 10:43:00,2024-03-16 20:00:00.000000,33.28333333333333,1.5534722222222221,67.84,67.84,89.3,1,multi_trip
729,12474,19842,2,15,economy,2024-03-23 10:00:00,2024-03-16 19:41:00,2024-03-16 20:11:47.633448,0.5132315133372594,6.596527777777778,46.07,46.07,51.08,1,frequent_renter
730,12511,18928,5,7,economy,2024-03-22 18:00:00,2024-03-17 08:19:00,2024-03-17 08:32:50.176517,0.23060458805831485,5.403472222222222,42.6,42.6,42.6,1,multi_trip
731,12296,19826,1,24,luxury,2024-03-30 14:00:00,2024-03-15 16:19:00,2024-03-17 08:45:39.709739,40.44436381646888,14.903472222222222,140.14,140.14,140.14,1,frequent_renter
732,12587,19888,5,20,suv,2024-04-06 22:00:00,2024-03-17 16:14:00,2024-03-17 16:18:51.091030,0.08085861949863123,20.240277777777777,72.42,72.42,72.42,1,frequent_renter
733,12589,19888,4,5,economy,2024-03-22 16:00:00,2024-03-17 16:15:00,2024-03-17 16:33:41.481666,0.3115226851095844,4.989583333333333,63.14,63.14,80.64,1,frequent_renter
734,12590,19888,4,15,compact,2024-03-23 10:00:00,2024-03-17 16:18:00,2024-03-17 20:23:37.575278,4.093770910463694,5.7375,50.88,50.88,60.78,1,frequent_renter
735,12421,19322,4,12,economy,2024-03-22 23:00:00,2024-03-16 11:54:00,2024-03-17 22:44:18.420736,34.838450204456066,6.4625,50.1,50.1,35.33,1,multi_trip
736,11826,19996,5,2,compact,2024-03-24 09:00:00,2024-03-12 17:22:00,2024-03-18 05:55:21.388176,132.55594116009922,11.651388888888889,46.61,46.61,46.48,1,frequent_renter
737,12657,19270,2,15,economy,2024-03-23 10:00:00,2024-03-18 08:18:00,2024-03-18 08:35:26.959032,0.2908219533080545,5.070833333333334,46.07,46.07,51.08,1,multi_trip
738,12660,19338,5,9,economy,2024-03-25 03:00:00,2024-03-18 08:53:00,2024-03-18 08:56:17.253625,0.0547926737278789,6.754861111111111,55.45,55.45,45.42,1,multi_trip
739,12619,19921,4,2,suv,2024-03-27 11:00:00,2024-03-17 19:15:00,2024-03-18 10:34:24.916225,15.323587840233477,9.65625,102.46,102.46,102.46,1,frequent_renter
740,12637,18604,1,6,suv,2024-03-31 09:00:00,2024-03-17 22:23:00,2024-03-18 12:31:03.537903,14.134316084100572,13.442361111111111,83.06,83.06,83.06,1,multi_trip
741,12749,19987,5,4,luxury,2024-03-27 08:00:00,2024-03-18 16:02:00,2024-03-18 16:34:40.671449,0.5446309581294917,8.665277777777778,138.29,138.29,126.02,1,frequent_renter
742,12775,19627,5,12,suv,2024-03-30 03:00:00,2024-03-18 18:52:00,2024-03-18 18:59:27.153458,0.12420929387568944,11.338888888888889,69.01,69.01,87.03,1,multi_trip
743,12655,19826,4,21,compact,2024-03-24 06:00:00,2024-03-18 07:36:00,2024-03-18 19:36:45.034158,12.012509488389977,5.933333333333334,70.21,70.21,88.79,1,frequent_renter
744,12682,19471,3,5,suv,2024-03-24 19:00:00,2024-03-18 10:22:00,2024-03-19 03:52:49.277377,17.51368816028897,6.3597222222222225,126.51,126.51,126.51,1,multi_trip
745,12779,19324,4,2,suv,2024-03-27 11:00:00,2024-03-18 19:39:00,2024-03-19 04:20:54.466139,8.698462816456196,8.639583333333333,102.46,102.46,102.46,1,multi_trip
746,12389,17256,5,16,economy,2024-03-21 04:00:00,2024-03-16 02:48:00,2024-03-19 11:39:54.763928,80.86521220219367,5.05,59.73,59.73,59.73,1,single_trip
747,11734,19990,3,7,suv,2024-03-23 06:00:00,2024-03-12 06:33:00,2024-03-19 12:54:24.216839,174.35672689982488,10.977083333333333,86.65,86.65,54.07,1,frequent_renter
748,12840,18922,1,14,suv,2024-03-23 03:00:00,2024-03-19 12:58:00,2024-03-19 13:09:41.112414,0.19475344826658914,3.584722222222222,89.61,89.61,84.5,1,multi_trip
749,12852,19106,5,1,economy,2024-03-24 06:00:00,2024-03-19 13:49:00,2024-03-19 14:11:46.525897,0.3795905270245867,4.674305555555556,47.49,47.49,48.23,1,multi_trip
750,12865,19062,5,8,suv,2024-03-21 12:00:00,2024-03-19 15:06:00,2024-03-19 15:09:15.903121,0.05441753371809279,1.8708333333333333,87.96,87.96,68.21,1,multi_trip
751,12870,18630,5,8,suv,2024-03-21 12:00:00,2024-03-19 15:44:00,2024-03-19 16:08:42.013369,0.41167038023560176,1.8444444444444446,87.96,87.96,68.21,1,multi_trip
752,12869,18630,4,18,suv,2024-03-24 19:00:00,2024-03-19 15:40:00,2024-03-19 17:16:40.557293,1.6112659146449868,5.138888888888889,89.26,89.26,89.26,1,multi_trip
753,12901,19362,5,7,economy,2024-03-22 18:00:00,2024-03-19 19:26:00,2024-03-19 19:32:13.273009,0.10368694695693267,2.9402777777777778,42.6,42.6,42.6,1,multi_trip
754,12897,16108,4,24,suv,2024-03-29 05:00:00,2024-03-19 18:57:00,2024-03-19 19:42:56.708274,0.7657522983822153,9.41875,99.57,99.57,99.57,1,single_trip
755,12913,19448,5,22,luxury,2024-03-21 08:00:00,2024-03-19 19:59:00,2024-03-19 20:08:18.320643,0.15508906756018828,1.5006944444444446,145.37,145.37,145.37,1,multi_trip
756,12929,17492,5,2,luxury,2024-04-06 02:00:00,2024-03-19 20:51:00,2024-03-19 21:23:14.575524,0.5373820899330861,17.214583333333334,126.49,126.49,120.23,1,single_trip
757,12281,17832,5,2,compact,2024-03-24 09:00:00,2024-03-15 14:58:00,2024-03-20 01:04:57.874559,106.11607626638337,8.751388888888888,46.61,46.61,46.48,1,single_trip
758,12086,19633,5,11,compact,2024-04-01 04:00:00,2024-03-14 10:06:00,2024-03-20 02:01:35.973382,135.92665927273842,17.745833333333334,51.25,51.25,68.3,1,multi_trip
759,12656,19826,5,7,economy,2024-03-22 18:00:00,2024-03-18 07:42:00,2024-03-20 02:43:56.461327,43.0323503685667,4.429166666666666,42.6,42.6,42.6,1,frequent_renter
760,12482,19512,3,13,luxury,2024-03-23 19:00:00,2024-03-16 20:48:00,2024-03-20 09:25:08.309859,84.61897496091404,6.925,168.86,168.86,168.86,1,multi_trip
761,12964,16236,2,21,compact,2024-03-30 16:00:00,2024-03-20 09:55:00,2024-03-20 10:02:08.356390,0.11898788604179888,10.253472222222221,67.51,67.51,88.79,1,single_trip
762,11773,19838,3,4,suv,2024-03-30 04:00:00,2024-03-12 11:00:00,2024-03-20 10:47:21.102569,191.78919515816767,17.708333333333332,79.55,79.55,66.0,1,frequent_renter
763,12970,19914,5,3,suv,2024-03-25 07:00:00,2024-03-20 10:44:00,2024-03-20 10:50:32.912384,0.10914232894754768,4.844444444444444,81.0,81.0,81.0,1,frequent_renter
764,12972,18511,5,22,luxury,2024-03-22 07:00:00,2024-03-20 10:48:00,2024-03-20 11:04:14.495290,0.27069313597500744,1.8416666666666666,172.13,172.13,145.37,1,multi_trip
765,12844,19106,5,23,suv,2024-03-25 12:00:00,2024-03-19 13:36:00,2024-03-20 11:22:48.001691,21.780000469829922,5.933333333333334,78.24,78.24,63.87,1,multi_trip
766,12023,19837,4,17,economy,2024-04-03 16:00:00,2024-03-13 20:21:00,2024-03-20 14:29:19.019712,162.138616586727,20.81875,65.82,65.82,65.82,1,frequent_renter
767,12987,19023,2,22,compact,2024-03-29 00:00:00,2024-03-20 12:12:00,2024-03-20 17:28:29.367404,5.274824278947856,8.491666666666667,72.11,72.11,70.25,1,multi_trip
768,12058,18540,5,12,suv,2024-03-30 03:00:00,2024-03-14 00:17:00,2024-03-20 18:08:03.525785,161.85097938481243,16.113194444444446,69.01,69.01,78.54,1,multi_trip
769,11766,19478,3,4,suv,2024-03-30 04:00:00,2024-03-12 10:39:00,2024-03-20 19:40:12.295549,201.02008209705002,17.722916666666666,79.55,79.55,66.0,1,multi_trip
770,13080,19868,5,3,suv,2024-03-25 07:00:00,2024-03-20 21:25:00,2024-03-20 21:28:06.026412,0.05167400326513928,4.399305555555555,81.0,81.0,81.0,1,frequent_renter
771,11542,19920,3,4,suv,2024-03-30 04:00:00,2024-03-11 09:21:00,2024-03-20 22:02:44.507799,228.69569661075067,18.777083333333334,79.55,79.55,66.0,1,frequent_renter
772,12967,19914,4,8,economy,2024-03-29 16:00:00,2024-03-20 10:35:00,2024-03-21 02:14:45.450081,15.66262502248305,9.225694444444445,48.52,48.52,48.52,1,frequent_renter
773,13031,19955,5,20,compact,2024-03-25 17:00:00,2024-03-20 16:19:00,2024-03-21 03:04:00.733771,10.750203825227562,5.028472222222222,63.59,63.59,43.1,1,frequent_renter
774,12394,19554,5,18,compact,2024-03-27 11:00:00,2024-03-16 07:59:00,2024-03-21 03:29:03.111872,115.50086440881103,11.125694444444445,60.26,60.26,43.97,1,multi_trip
775,12579,18636,5,22,luxury,2024-03-21 08:00:00,2024-03-17 15:28:00,2024-03-21 04:00:00.000000,84.53333333333333,3.688888888888889,145.37,145.37,145.37,1,multi_trip
776,12190,19904,2,9,suv,2024-03-31 10:00:00,2024-03-14 21:06:00,2024-03-21 05:43:04.142591,152.61781738640556,16.5375,106.12,106.12,90.02,1,frequent_renter
777,13073,19868,5,2,luxury,2024-04-06 02:00:00,2024-03-20 21:11:00,2024-03-21 06:08:47.834732,8.963287425626307,16.200694444444444,126.49,126.49,120.23,1,frequent_renter
778,12117,19813,3,16,suv,2024-03-26 09:00:00,2024-03-14 13:49:00,2024-03-21 08:01:14.009387,162.20389149625464,11.799305555555556,100.05,100.05,100.05,1,frequent_renter
779,13076,19868,5,1,economy,2024-03-24 06:00:00,2024-03-20 21:17:00,2024-03-21 09:05:55.171647,11.815325457390621,3.3631944444444444,47.49,47.49,48.23,1,frequent_renter
780,13159,19198,5,5,compact,2024-04-01 00:00:00,2024-03-21 13:49:00,2024-03-21 14:00:21.828705,0.18939686260018318,10.424305555555556,61.72,61.72,63.42,1,multi_trip
781,13074,19868,1,6,suv,2024-03-31 09:00:00,2024-03-20 21:14:00,2024-03-21 14:43:29.168767,17.491435768564248,10.490277777777777,83.06,83.06,83.06,1,frequent_renter
782,13172,19296,3,5,suv,2024-03-24 19:00:00,2024-03-21 17:12:00,2024-03-21 18:00:40.607111,0.811279753062881,3.075,126.51,126.51,126.51,1,multi_trip
783,12832,16466,5,11,economy,2024-03-29 08:00:00,2024-03-19 11:07:00,2024-03-21 23:58:54.687570,60.86519099164262,9.870138888888889,43.44,43.44,43.44,1,single_trip
784,12293,18629,4,16,compact,2024-03-22 06:00:00,2024-03-15 15:44:00,2024-03-22 02:00:00.000000,154.26666666666668,6.594444444444444,59.4,59.4,59.4,1,multi_trip
785,13261,19849,5,14,compact,2024-03-24 02:00:00,2024-03-22 09:31:00,2024-03-22 09:40:10.334650,0.15287073611622226,1.6868055555555554,45.95,45.95,46.47,1,frequent_renter
786,13164,18423,4,3,compact,2024-03-31 01:00:00,2024-03-21 14:50:00,2024-03-22 13:06:38.711377,22.277419826923825,9.42361111111111,57.07,57.07,54.86,1,multi_trip
787,13274,18774,5,5,economy,2024-03-29 02:00:00,2024-03-22 10:33:00,2024-03-22 17:00:09.604674,6.452667964863988,6.64375,52.7,52.7,80.64,1,multi_trip
788,13364,19905,4,7,suv,2024-03-24 09:00:00,2024-03-22 20:19:00,2024-03-22 20:34:54.894231,0.2652483975444479,1.5284722222222222,81.62,81.62,54.07,1,frequent_renter
789,13367,19905,1,17,suv,2024-04-20 03:00:00,2024-03-22 20:27:00,2024-03-22 21:09:57.583738,0.7159954828978001,28.272916666666667,100.6,100.6,113.29,1,frequent_renter
790,13277,19522,2,17,luxury,2024-03-30 18:00:00,2024-03-22 10:52:00,2024-03-22 23:36:12.564349,12.73682343014892,8.297222222222222,169.11,169.11,169.11,1,multi_trip
791,12712,19898,4,15,compact,2024-03-23 10:00:00,2024-03-18 13:25:00,2024-03-23 06:00:00.000000,112.58333333333333,4.857638888888889,50.88,50.88,60.78,1,frequent_renter
792,13284,19827,5,16,suv,2024-04-04 06:00:00,2024-03-22 11:58:00,2024-03-23 07:08:57.966612,19.18276850341948,12.751388888888888,88.25,88.25,88.25,1,frequent_renter
793,13403,19486,5,16,luxury,2024-04-03 10:00:00,2024-03-23 09:39:00,2024-03-23 09:53:12.597465,0.23683262911565903,11.014583333333333,151.4,151.4,151.4,1,multi_trip
794,13404,19486,3,5,luxury,2024-04-06 17:00:00,2024-03-23 09:40:00,2024-03-23 09:53:22.089295,0.22280258199718622,14.305555555555555,172.01,172.01,172.01,1,multi_trip
795,12580,18135,5,9,economy,2024-03-25 03:00:00,2024-03-17 15:32:00,2024-03-23 11:36:58.170804,140.08282522324785,7.477777777777778,55.45,55.45,45.42,1,single_trip
