price_id,location_id,supplier_id,car_class,pickup_date,obs_ts,current_price,available_cars,days_until_pickup,pickup_month
774,18,5,compact,2024-02-24 22:00:00,2024-01-31 22:00:00,45.43,19,24,2
775,13,1,suv,2024-02-09 23:00:00,2024-01-31 23:00:00,100.52,14,9,2
776,10,3,economy,2024-02-10 01:00:00,2024-02-01 01:00:00,47.03,18,9,2
777,3,3,suv,2024-02-08 01:00:00,2024-02-01 01:00:00,88.59,12,7,2
778,23,1,luxury,2024-02-04 01:00:00,2024-02-01 01:00:00,154.85,13,3,2
779,16,5,suv,2024-03-02 02:00:00,2024-02-01 02:00:00,70.53,13,30,3
780,17,3,suv,2024-02-29 02:00:00,2024-02-01 02:00:00,122.62,13,28,2
781,12,1,luxury,2024-02-23 03:00:00,2024-02-01 03:00:00,163.23,8,22,2
782,5,2,suv,2024-02-25 05:00:00,2024-02-01 05:00:00,110.35,11,24,2
783,24,4,suv,2024-02-11 06:00:00,2024-02-01 06:00:00,81.67,16,10,2
784,17,4,luxury,2024-02-10 06:00:00,2024-02-01 06:00:00,150.33,15,9,2
785,12,5,compact,2024-02-03 06:00:00,2024-02-01 06:00:00,66.43,14,2,2
786,9,3,compact,2024-02-15 07:00:00,2024-02-01 07:00:00,102.62,5,14,2
787,1,3,luxury,2024-02-18 07:00:00,2024-02-01 07:00:00,147.03,16,17,2
788,5,3,suv,2024-02-15 08:00:00,2024-02-01 08:00:00,136.38,9,14,2
789,24,4,compact,2024-02-16 09:00:00,2024-02-01 09:00:00,74.13,12,15,2
790,4,5,economy,2024-02-04 09:00:00,2024-02-01 09:00:00,46.11,17,3,2
791,21,2,economy,2024-02-20 09:00:00,2024-02-01 09:00:00,75.7,7,19,2
792,2,2,compact,2024-02-19 10:00:00,2024-02-01 10:00:00,73.67,11,18,2
793,10,5,compact,2024-02-19 12:00:00,2024-02-01 12:00:00,47.81,21,18,2
794,1,2,economy,2024-03-02 13:00:00,2024-02-01 13:00:00,62.16,13,30,3
795,11,2,suv,2024-02-19 15:00:00,2024-02-01 15:00:00,94.71,15,18,2
796,17,5,luxury,2024-02-19 16:00:00,2024-02-01 16:00:00,137.35,15,18,2
797,15,5,economy,2024-02-02 17:00:00,2024-02-01 17:00:00,50.86,17,1,2
798,2,1,compact,2024-02-16 18:00:00,2024-02-01 18:00:00,71.38,16,15,2
799,22,1,luxury,2024-02-14 18:00:00,2024-02-01 18:00:00,219.11,5,13,2
800,1,5,compact,2024-02-09 18:00:00,2024-02-01 18:00:00,62.9,15,8,2
801,15,3,economy,2024-02-13 18:00:00,2024-02-01 18:00:00,75.85,5,12,2
802,24,4,luxury,2024-02-02 19:00:00,2024-02-01 19:00:00,177.96,15,1,2
803,2,3,compact,2024-02-10 20:00:00,2024-02-01 20:00:00,62.01,14,9,2
804,2,4,compact,2024-02-19 21:00:00,2024-02-01 21:00:00,52.38,18,18,2
805,16,3,economy,2024-02-23 23:00:00,2024-02-01 23:00:00,48.36,20,22,2
806,11,3,luxury,2024-02-12 00:00:00,2024-02-02 00:00:00,144.44,11,10,2
807,21,2,economy,2024-02-22 00:00:00,2024-02-02 00:00:00,78.35,9,20,2
808,10,5,luxury,2024-02-18 01:00:00,2024-02-02 01:00:00,107.14,18,16,2
809,18,2,luxury,2024-02-18 02:00:00,2024-02-02 02:00:00,150.58,14,16,2
810,4,4,luxury,2024-02-08 03:00:00,2024-02-02 03:00:00,179.38,10,6,2
811,20,2,economy,2024-02-20 06:00:00,2024-02-02 06:00:00,67.11,9,18,2
812,4,5,suv,2024-02-17 09:00:00,2024-02-02 09:00:00,84.03,18,15,2
813,14,5,compact,2024-02-25 09:00:00,2024-02-02 09:00:00,41.9,20,23,2
814,11,2,luxury,2024-02-28 09:00:00,2024-02-02 09:00:00,172.74,10,26,2
815,20,5,suv,2024-02-08 10:00:00,2024-02-02 10:00:00,97.82,17,6,2
816,8,5,suv,2024-03-01 10:00:00,2024-02-02 10:00:00,81.63,14,28,3
817,7,3,economy,2024-02-05 14:00:00,2024-02-02 14:00:00,66.31,10,3,2
818,24,2,suv,2024-02-25 16:00:00,2024-02-02 16:00:00,73.27,20,23,2
819,1,3,luxury,2024-02-16 16:00:00,2024-02-02 16:00:00,219.0,7,14,2
820,2,4,suv,2024-02-16 17:00:00,2024-02-02 17:00:00,94.83,15,14,2
821,22,1,economy,2024-02-29 17:00:00,2024-02-02 17:00:00,50.7,11,27,2
822,23,3,suv,2024-02-27 20:00:00,2024-02-02 20:00:00,98.29,13,25,2
823,23,3,compact,2024-02-28 20:00:00,2024-02-02 20:00:00,73.26,12,26,2
824,18,3,economy,2024-02-09 21:00:00,2024-02-02 21:00:00,43.92,17,7,2
825,2,3,suv,2024-02-09 22:00:00,2024-02-02 22:00:00,88.08,18,7,2
826,9,3,economy,2024-02-25 22:00:00,2024-02-02 22:00:00,59.9,10,23,2
827,9,5,compact,2024-02-09 22:00:00,2024-02-02 22:00:00,61.84,13,7,2
828,24,2,luxury,2024-02-14 00:00:00,2024-02-03 00:00:00,178.96,10,11,2
829,17,5,luxury,2024-02-17 00:00:00,2024-02-03 00:00:00,132.36,15,14,2
830,22,2,suv,2024-02-13 01:00:00,2024-02-03 01:00:00,125.97,10,10,2
831,12,5,economy,2024-02-20 02:00:00,2024-02-03 02:00:00,51.2,11,17,2
832,11,1,luxury,2024-02-11 03:00:00,2024-02-03 03:00:00,151.84,14,8,2
833,20,3,suv,2024-02-10 03:00:00,2024-02-03 03:00:00,76.69,16,7,2
834,13,4,suv,2024-02-20 03:00:00,2024-02-03 03:00:00,98.97,11,17,2
835,21,1,compact,2024-02-10 03:00:00,2024-02-03 03:00:00,70.87,10,7,2
836,12,1,luxury,2024-02-29 04:00:00,2024-02-03 04:00:00,163.72,14,26,2
837,8,3,economy,2024-02-09 04:00:00,2024-02-03 04:00:00,61.57,10,6,2
838,20,5,economy,2024-02-11 06:00:00,2024-02-03 06:00:00,45.37,14,8,2
839,8,5,suv,2024-02-24 06:00:00,2024-02-03 06:00:00,60.97,18,21,2
840,21,4,economy,2024-02-15 08:00:00,2024-02-03 08:00:00,79.19,8,12,2
841,12,1,luxury,2024-02-23 08:00:00,2024-02-03 08:00:00,141.89,8,20,2
842,3,1,luxury,2024-02-07 08:00:00,2024-02-03 08:00:00,235.07,5,4,2
843,12,5,compact,2024-02-17 09:00:00,2024-02-03 09:00:00,52.57,19,14,2
844,9,1,suv,2024-03-02 09:00:00,2024-02-03 09:00:00,102.51,19,28,3
845,21,5,compact,2024-02-26 09:00:00,2024-02-03 09:00:00,59.26,14,23,2
846,20,4,economy,2024-02-20 09:00:00,2024-02-03 09:00:00,51.48,8,17,2
847,20,5,suv,2024-02-07 11:00:00,2024-02-03 11:00:00,105.08,12,4,2
848,3,4,luxury,2024-02-14 11:00:00,2024-02-03 11:00:00,212.83,3,11,2
849,12,2,economy,2024-02-23 12:00:00,2024-02-03 12:00:00,52.08,12,20,2
850,7,4,compact,2024-02-10 12:00:00,2024-02-03 12:00:00,48.2,18,7,2
851,11,4,luxury,2024-02-17 12:00:00,2024-02-03 12:00:00,128.09,19,14,2
852,19,4,economy,2024-02-06 15:00:00,2024-02-03 15:00:00,75.45,14,3,2
853,13,5,economy,2024-02-08 17:00:00,2024-02-03 17:00:00,63.89,14,5,2
854,1,2,suv,2024-02-18 18:00:00,2024-02-03 18:00:00,89.9,16,15,2
855,14,1,economy,2024-02-14 18:00:00,2024-02-03 18:00:00,71.8,9,11,2
856,22,2,luxury,2024-02-12 18:00:00,2024-02-03 18:00:00,203.29,4,9,2
857,5,4,compact,2024-02-25 19:00:00,2024-02-03 19:00:00,58.23,9,22,2
858,7,1,economy,2024-02-15 19:00:00,2024-02-03 19:00:00,80.53,6,12,2
859,7,5,luxury,2024-02-12 21:00:00,2024-02-03 21:00:00,124.97,21,9,2
860,3,2,luxury,2024-02-20 21:00:00,2024-02-03 21:00:00,165.55,16,17,2
861,11,4,suv,2024-02-24 23:00:00,2024-02-03 23:00:00,74.7,15,21,2
862,3,4,compact,2024-02-27 02:00:00,2024-02-04 02:00:00,65.64,16,23,2
863,14,1,compact,2024-02-29 03:00:00,2024-02-04 03:00:00,70.06,14,25,2
864,8,4,compact,2024-03-10 04:00:00,2024-02-04 04:00:00,57.66,15,35,3
865,11,2,suv,2024-02-11 04:00:00,2024-02-04 04:00:00,76.41,19,7,2
866,7,2,economy,2024-02-12 04:00:00,2024-02-04 04:00:00,62.81,11,8,2
867,7,2,luxury,2024-02-29 05:00:00,2024-02-04 05:00:00,156.69,15,25,2
868,2,1,compact,2024-03-06 05:00:00,2024-02-04 05:00:00,83.21,10,31,3
869,17,5,suv,2024-02-19 06:00:00,2024-02-04 06:00:00,87.41,19,15,2
870,1,2,compact,2024-02-24 06:00:00,2024-02-04 06:00:00,64.21,11,20,2
871,12,5,suv,2024-03-06 07:00:00,2024-02-04 07:00:00,99.41,12,31,3
872,17,3,suv,2024-03-03 09:00:00,2024-02-04 09:00:00,115.36,6,28,3
873,7,4,suv,2024-02-24 09:00:00,2024-02-04 09:00:00,89.28,16,20,2
874,7,3,economy,2024-02-13 11:00:00,2024-02-04 11:00:00,67.58,3,9,2
875,13,1,economy,2024-02-10 12:00:00,2024-02-04 12:00:00,71.39,8,6,2
876,14,4,compact,2024-02-14 12:00:00,2024-02-04 12:00:00,75.96,8,10,2
877,17,5,luxury,2024-02-29 12:00:00,2024-02-04 12:00:00,142.25,15,25,2
878,20,1,economy,2024-03-02 15:00:00,2024-02-04 15:00:00,59.86,14,27,3
879,12,4,compact,2024-02-09 18:00:00,2024-02-04 18:00:00,67.21,6,5,2
880,2,4,compact,2024-02-10 22:00:00,2024-02-04 22:00:00,54.42,15,6,2
881,8,3,luxury,2024-02-05 23:00:00,2024-02-04 23:00:00,223.06,5,1,2
882,7,1,luxury,2024-02-21 00:00:00,2024-02-05 00:00:00,157.39,10,16,2
883,11,1,luxury,2024-02-15 00:00:00,2024-02-05 00:00:00,182.66,10,10,2
884,4,4,luxury,2024-02-25 00:00:00,2024-02-05 00:00:00,116.06,21,20,2
885,10,3,compact,2024-02-11 00:00:00,2024-02-05 00:00:00,59.57,13,6,2
886,1,4,economy,2024-02-21 01:00:00,2024-02-05 01:00:00,56.21,15,16,2
887,24,2,compact,2024-02-18 02:00:00,2024-02-05 02:00:00,49.28,16,13,2
888,14,4,luxury,2024-02-06 04:00:00,2024-02-05 04:00:00,186.38,10,1,2
889,22,3,luxury,2024-02-06 05:00:00,2024-02-05 05:00:00,203.0,9,1,2
890,2,5,economy,2024-02-10 06:00:00,2024-02-05 06:00:00,54.88,13,5,2
891,8,2,compact,2024-02-21 06:00:00,2024-02-05 06:00:00,73.39,12,16,2
892,16,1,luxury,2024-02-14 06:00:00,2024-02-05 06:00:00,204.46,6,9,2
893,5,3,economy,2024-02-17 07:00:00,2024-02-05 07:00:00,68.04,14,12,2
894,17,2,compact,2024-02-25 08:00:00,2024-02-05 08:00:00,76.93,11,20,2
895,2,5,compact,2024-02-23 09:00:00,2024-02-05 09:00:00,58.2,16,18,2
896,11,2,economy,2024-02-17 10:00:00,2024-02-05 10:00:00,52.25,8,12,2
897,23,4,economy,2024-03-01 10:00:00,2024-02-05 10:00:00,54.45,14,25,3
898,3,2,economy,2024-02-13 11:00:00,2024-02-05 11:00:00,70.35,12,8,2
899,20,1,compact,2024-02-17 11:00:00,2024-02-05 11:00:00,51.52,19,12,2
900,24,4,compact,2024-02-29 16:00:00,2024-02-05 16:00:00,59.46,15,24,2
901,12,5,suv,2024-03-05 19:00:00,2024-02-05 19:00:00,99.72,15,29,3
902,22,4,economy,2024-02-10 21:00:00,2024-02-05 21:00:00,51.69,10,5,2
903,15,1,luxury,2024-02-24 23:00:00,2024-02-05 23:00:00,152.15,15,19,2
904,14,1,suv,2024-02-18 00:00:00,2024-02-06 00:00:00,77.02,20,12,2
905,5,5,luxury,2024-02-11 01:00:00,2024-02-06 01:00:00,163.21,14,5,2
906,6,1,luxury,2024-02-23 01:00:00,2024-02-06 01:00:00,135.61,10,17,2
907,4,3,economy,2024-02-16 02:00:00,2024-02-06 02:00:00,51.56,14,10,2
908,10,3,suv,2024-02-20 02:00:00,2024-02-06 02:00:00,107.34,12,14,2
909,12,5,luxury,2024-02-21 06:00:00,2024-02-06 06:00:00,130.17,12,15,2
910,13,2,economy,2024-03-06 06:00:00,2024-02-06 06:00:00,81.5,6,29,3
911,18,2,economy,2024-02-24 06:00:00,2024-02-06 06:00:00,50.84,13,18,2
912,18,4,economy,2024-03-03 08:00:00,2024-02-06 08:00:00,54.98,11,26,3
913,23,5,luxury,2024-02-09 08:00:00,2024-02-06 08:00:00,147.91,14,3,2
914,8,1,compact,2024-02-26 12:00:00,2024-02-06 12:00:00,60.41,13,20,2
915,5,1,suv,2024-02-20 12:00:00,2024-02-06 12:00:00,137.44,12,14,2
916,9,2,luxury,2024-03-08 12:00:00,2024-02-06 12:00:00,179.23,17,31,3
917,12,5,luxury,2024-02-09 13:00:00,2024-02-06 13:00:00,128.51,19,3,2
918,24,4,suv,2024-02-24 15:00:00,2024-02-06 15:00:00,78.34,13,18,2
919,19,3,economy,2024-03-02 15:00:00,2024-02-06 15:00:00,54.78,12,25,3
920,8,4,economy,2024-02-09 16:00:00,2024-02-06 16:00:00,53.19,13,3,2
921,8,4,compact,2024-03-01 17:00:00,2024-02-06 17:00:00,63.47,11,24,3
922,19,1,compact,2024-02-28 18:00:00,2024-02-06 18:00:00,77.64,11,22,2
923,20,2,economy,2024-02-14 18:00:00,2024-02-06 18:00:00,76.2,8,8,2
924,10,4,economy,2024-02-25 20:00:00,2024-02-06 20:00:00,45.65,18,19,2
925,1,5,suv,2024-02-15 20:00:00,2024-02-06 20:00:00,123.27,14,9,2
926,23,4,luxury,2024-02-13 22:00:00,2024-02-06 22:00:00,165.99,7,7,2
927,23,3,suv,2024-02-20 22:00:00,2024-02-06 22:00:00,96.71,14,14,2
928,17,1,economy,2024-03-07 22:00:00,2024-02-06 22:00:00,83.16,7,30,3
929,18,4,compact,2024-02-17 23:00:00,2024-02-06 23:00:00,55.6,15,11,2
930,9,2,economy,2024-02-23 00:00:00,2024-02-07 00:00:00,55.77,14,16,2
931,16,1,compact,2024-02-14 00:00:00,2024-02-07 00:00:00,74.7,12,7,2
932,17,2,suv,2024-03-09 01:00:00,2024-02-07 01:00:00,114.48,7,31,3
933,8,3,compact,2024-02-23 02:00:00,2024-02-07 02:00:00,61.19,13,16,2
934,21,1,luxury,2024-02-25 02:00:00,2024-02-07 02:00:00,163.1,13,18,2
935,22,3,economy,2024-02-23 03:00:00,2024-02-07 03:00:00,48.41,13,16,2
936,19,5,suv,2024-02-12 07:00:00,2024-02-07 07:00:00,124.47,8,5,2
937,23,1,luxury,2024-02-25 09:00:00,2024-02-07 09:00:00,145.97,15,18,2
938,20,2,suv,2024-02-19 09:00:00,2024-02-07 09:00:00,93.98,18,12,2
939,18,2,luxury,2024-02-27 09:00:00,2024-02-07 09:00:00,187.18,17,20,2
940,23,2,compact,2024-02-19 09:00:00,2024-02-07 09:00:00,61.58,10,12,2
941,19,3,luxury,2024-02-28 10:00:00,2024-02-07 10:00:00,151.29,12,21,2
942,22,3,compact,2024-02-11 10:00:00,2024-02-07 10:00:00,80.14,11,4,2
943,21,1,economy,2024-02-20 12:00:00,2024-02-07 12:00:00,79.34,13,13,2
944,19,4,suv,2024-02-24 14:00:00,2024-02-07 14:00:00,82.65,16,17,2
945,14,2,suv,2024-02-09 15:00:00,2024-02-07 15:00:00,111.67,15,2,2
946,10,3,economy,2024-02-26 16:00:00,2024-02-07 16:00:00,58.21,11,19,2
947,11,3,suv,2024-02-17 16:00:00,2024-02-07 16:00:00,88.27,15,10,2
948,3,5,economy,2024-02-22 17:00:00,2024-02-07 17:00:00,53.42,9,15,2
949,1,1,compact,2024-02-13 20:00:00,2024-02-07 20:00:00,105.85,6,6,2
950,1,1,compact,2024-02-25 23:00:00,2024-02-07 23:00:00,62.31,18,18,2
951,15,2,suv,2024-02-25 23:00:00,2024-02-07 23:00:00,87.21,15,18,2
952,8,5,suv,2024-02-21 00:00:00,2024-02-08 00:00:00,75.58,17,13,2
953,22,4,suv,2024-02-15 01:00:00,2024-02-08 01:00:00,111.77,10,7,2
954,22,1,luxury,2024-02-10 02:00:00,2024-02-08 02:00:00,150.34,12,2,2
955,3,2,compact,2024-02-16 02:00:00,2024-02-08 02:00:00,77.07,11,8,2
956,22,3,luxury,2024-02-09 04:00:00,2024-02-08 04:00:00,175.97,13,1,2
957,10,2,economy,2024-02-21 06:00:00,2024-02-08 06:00:00,58.4,13,13,2
958,1,2,suv,2024-03-12 07:00:00,2024-02-08 07:00:00,161.61,8,33,3
959,20,1,luxury,2024-03-08 08:00:00,2024-02-08 08:00:00,174.24,10,29,3
960,5,3,economy,2024-03-12 08:00:00,2024-02-08 08:00:00,72.78,13,33,3
961,3,2,compact,2024-02-14 09:00:00,2024-02-08 09:00:00,102.48,11,6,2
962,12,5,economy,2024-03-17 10:00:00,2024-02-08 10:00:00,53.96,18,38,3
963,24,5,suv,2024-02-13 10:00:00,2024-02-08 10:00:00,122.67,8,5,2
964,12,2,economy,2024-02-21 10:00:00,2024-02-08 10:00:00,64.86,11,13,2
965,5,3,compact,2024-02-16 10:00:00,2024-02-08 10:00:00,81.49,11,8,2
966,21,2,luxury,2024-02-17 14:00:00,2024-02-08 14:00:00,153.49,13,9,2
967,24,2,compact,2024-03-03 14:00:00,2024-02-08 14:00:00,61.45,17,24,3
968,14,5,economy,2024-02-18 15:00:00,2024-02-08 15:00:00,40.34,20,10,2
969,6,5,economy,2024-02-11 18:00:00,2024-02-08 18:00:00,62.7,6,3,2
970,3,5,luxury,2024-02-18 18:00:00,2024-02-08 18:00:00,122.38,15,10,2
971,13,4,suv,2024-02-28 19:00:00,2024-02-08 19:00:00,129.19,8,20,2
972,7,4,luxury,2024-03-01 19:00:00,2024-02-08 19:00:00,174.14,8,22,3
973,4,5,economy,2024-03-07 20:00:00,2024-02-08 20:00:00,51.99,16,28,3
974,23,3,suv,2024-02-15 22:00:00,2024-02-08 22:00:00,125.68,9,7,2
975,2,4,compact,2024-02-13 23:00:00,2024-02-08 23:00:00,79.68,12,5,2
976,13,1,suv,2024-02-23 00:00:00,2024-02-09 00:00:00,118.57,13,14,2
977,17,2,economy,2024-02-28 01:00:00,2024-02-09 01:00:00,64.47,6,19,2
978,2,5,economy,2024-02-19 01:00:00,2024-02-09 01:00:00,42.57,20,10,2
979,8,1,economy,2024-02-21 01:00:00,2024-02-09 01:00:00,60.59,11,12,2
980,2,5,compact,2024-02-14 01:00:00,2024-02-09 01:00:00,90.16,12,5,2
981,12,5,compact,2024-02-20 03:00:00,2024-02-09 03:00:00,55.88,18,11,2
982,22,5,suv,2024-03-16 05:00:00,2024-02-09 05:00:00,97.87,13,36,3
983,11,5,luxury,2024-02-17 06:00:00,2024-02-09 06:00:00,127.41,11,8,2
984,2,2,economy,2024-03-07 08:00:00,2024-02-09 08:00:00,60.07,9,27,3
985,6,5,suv,2024-03-13 09:00:00,2024-02-09 09:00:00,84.79,18,33,3
986,19,2,compact,2024-02-12 10:00:00,2024-02-09 10:00:00,90.93,10,3,2
987,1,2,suv,2024-02-25 11:00:00,2024-02-09 11:00:00,103.29,8,16,2
988,7,2,suv,2024-03-03 11:00:00,2024-02-09 11:00:00,103.43,7,23,3
989,20,4,compact,2024-03-08 12:00:00,2024-02-09 12:00:00,72.27,6,28,3
990,3,2,economy,2024-02-29 13:00:00,2024-02-09 13:00:00,59.72,13,20,2
991,5,5,compact,2024-02-22 15:00:00,2024-02-09 15:00:00,57.1,17,13,2
992,4,5,luxury,2024-02-16 16:00:00,2024-02-09 16:00:00,153.44,12,7,2
993,2,2,luxury,2024-02-24 17:00:00,2024-02-09 17:00:00,143.23,15,15,2
994,5,2,economy,2024-03-12 18:00:00,2024-02-09 18:00:00,85.38,10,32,3
995,14,4,compact,2024-02-23 19:00:00,2024-02-09 19:00:00,67.32,8,14,2
996,14,4,luxury,2024-02-20 19:00:00,2024-02-09 19:00:00,174.83,13,11,2
997,20,3,suv,2024-02-13 20:00:00,2024-02-09 20:00:00,169.15,4,4,2
998,15,1,economy,2024-03-11 20:00:00,2024-02-09 20:00:00,63.93,9,31,3
999,21,4,compact,2024-02-11 21:00:00,2024-02-09 21:00:00,85.91,15,2,2
1000,23,1,suv,2024-02-12 22:00:00,2024-02-09 22:00:00,150.54,9,3,2
1001,6,2,suv,2024-02-24 23:00:00,2024-02-09 23:00:00,90.75,12,15,2
1002,20,1,suv,2024-03-02 01:00:00,2024-02-10 01:00:00,92.29,14,21,3
1003,15,2,suv,2024-02-26 02:00:00,2024-02-10 02:00:00,106.44,10,16,2
1004,6,4,economy,2024-02-21 04:00:00,2024-02-10 04:00:00,45.71,17,11,2
1005,2,1,compact,2024-03-05 04:00:00,2024-02-10 04:00:00,69.64,10,24,3
1006,22,2,luxury,2024-03-03 04:00:00,2024-02-10 04:00:00,170.57,13,22,3
1007,17,2,luxury,2024-02-28 05:00:00,2024-02-10 05:00:00,192.33,11,18,2
1008,24,2,compact,2024-02-13 05:00:00,2024-02-10 05:00:00,108.12,7,3,2
1009,15,4,compact,2024-02-11 05:00:00,2024-02-10 05:00:00,78.0,9,1,2
1010,12,2,economy,2024-02-23 05:00:00,2024-02-10 05:00:00,54.83,15,13,2
1011,16,5,suv,2024-02-19 05:00:00,2024-02-10 05:00:00,80.31,11,9,2
1012,23,2,compact,2024-02-15 07:00:00,2024-02-10 07:00:00,98.62,6,5,2
1013,24,3,suv,2024-03-06 07:00:00,2024-02-10 07:00:00,117.52,15,25,3
1014,5,4,luxury,2024-02-13 08:00:00,2024-02-10 08:00:00,321.27,5,3,2
1015,22,2,economy,2024-02-23 09:00:00,2024-02-10 09:00:00,58.47,7,13,2
1016,4,1,economy,2024-02-13 10:00:00,2024-02-10 10:00:00,77.43,11,3,2
1017,16,2,suv,2024-02-18 15:00:00,2024-02-10 15:00:00,75.95,17,8,2
1018,5,4,compact,2024-03-15 15:00:00,2024-02-10 15:00:00,104.91,6,34,3
1019,16,3,luxury,2024-02-26 16:00:00,2024-02-10 16:00:00,131.51,16,16,2
1020,16,3,compact,2024-03-02 18:00:00,2024-02-10 18:00:00,56.04,19,21,3
1021,16,5,suv,2024-02-27 19:00:00,2024-02-10 19:00:00,74.28,16,17,2
1022,14,5,suv,2024-02-16 19:00:00,2024-02-10 19:00:00,90.39,18,6,2
1023,14,4,luxury,2024-03-03 20:00:00,2024-02-10 20:00:00,157.26,16,22,3
1024,7,5,economy,2024-02-28 20:00:00,2024-02-10 20:00:00,47.42,18,18,2
1025,1,1,luxury,2024-02-13 20:00:00,2024-02-10 20:00:00,300.46,5,3,2
1026,17,1,luxury,2024-02-26 23:00:00,2024-02-10 23:00:00,191.9,12,16,2
1027,17,1,economy,2024-02-21 04:00:00,2024-02-11 04:00:00,65.72,9,10,2
1028,19,5,luxury,2024-02-13 04:00:00,2024-02-11 04:00:00,182.38,11,2,2
1029,24,3,compact,2024-02-21 05:00:00,2024-02-11 05:00:00,62.62,14,10,2
1030,22,3,compact,2024-02-26 05:00:00,2024-02-11 05:00:00,56.07,12,15,2
1031,10,5,compact,2024-02-26 05:00:00,2024-02-11 05:00:00,53.39,15,15,2
1032,17,4,luxury,2024-03-03 06:00:00,2024-02-11 06:00:00,195.55,6,21,3
1033,11,1,luxury,2024-02-28 07:00:00,2024-02-11 07:00:00,186.6,16,17,2
1034,10,1,suv,2024-02-12 07:00:00,2024-02-11 07:00:00,152.43,7,1,2
1035,11,4,luxury,2024-02-25 08:00:00,2024-02-11 08:00:00,127.47,20,14,2
1036,12,2,luxury,2024-02-18 11:00:00,2024-02-11 11:00:00,130.62,13,7,2
1037,2,3,luxury,2024-03-05 11:00:00,2024-02-11 11:00:00,164.2,13,23,3
1038,2,3,luxury,2024-03-15 11:00:00,2024-02-11 11:00:00,178.14,8,33,3
1039,17,1,compact,2024-02-26 12:00:00,2024-02-11 12:00:00,68.89,9,15,2
1040,15,2,economy,2024-02-14 13:00:00,2024-02-11 13:00:00,108.21,4,3,2
1041,21,2,suv,2024-03-21 14:00:00,2024-02-11 14:00:00,118.02,7,39,3
1042,7,3,suv,2024-02-23 16:00:00,2024-02-11 16:00:00,83.68,13,12,2
1043,10,3,suv,2024-02-12 17:00:00,2024-02-11 17:00:00,127.45,12,1,2
1044,1,2,luxury,2024-02-22 17:00:00,2024-02-11 17:00:00,207.53,8,11,2
1045,21,2,economy,2024-02-19 20:00:00,2024-02-11 20:00:00,81.12,10,8,2
1046,4,4,compact,2024-02-19 21:00:00,2024-02-11 21:00:00,60.62,10,8,2
1047,23,1,compact,2024-02-25 22:00:00,2024-02-11 22:00:00,48.32,14,14,2
1048,22,5,compact,2024-03-11 22:00:00,2024-02-11 22:00:00,62.72,11,29,3
1049,20,4,luxury,2024-02-14 23:00:00,2024-02-11 23:00:00,213.06,16,3,2
1050,14,4,economy,2024-02-17 00:00:00,2024-02-12 00:00:00,48.58,12,5,2
1051,6,5,luxury,2024-03-09 00:00:00,2024-02-12 00:00:00,118.86,23,26,3
1052,5,2,compact,2024-02-17 00:00:00,2024-02-12 00:00:00,76.33,9,5,2
1053,4,3,suv,2024-02-24 03:00:00,2024-02-12 03:00:00,69.97,22,12,2
1054,11,2,economy,2024-03-07 03:00:00,2024-02-12 03:00:00,55.0,11,24,3
1055,12,4,suv,2024-02-23 07:00:00,2024-02-12 07:00:00,93.77,21,11,2
1056,5,3,luxury,2024-02-23 10:00:00,2024-02-12 10:00:00,196.8,8,11,2
1057,9,3,luxury,2024-02-23 12:00:00,2024-02-12 12:00:00,201.2,11,11,2
1058,15,3,suv,2024-02-24 14:00:00,2024-02-12 14:00:00,85.94,10,12,2
1059,14,3,suv,2024-03-05 14:00:00,2024-02-12 14:00:00,110.76,12,22,3
1060,5,5,economy,2024-02-27 15:00:00,2024-02-12 15:00:00,62.79,11,15,2
1061,12,3,suv,2024-03-03 15:00:00,2024-02-12 15:00:00,80.28,18,20,3
1062,8,1,economy,2024-02-28 16:00:00,2024-02-12 16:00:00,57.28,9,16,2
1063,13,2,suv,2024-02-21 16:00:00,2024-02-12 16:00:00,128.7,6,9,2
1064,22,1,suv,2024-02-17 19:00:00,2024-02-12 19:00:00,111.75,4,5,2
1065,4,3,suv,2024-03-05 19:00:00,2024-02-12 19:00:00,123.07,13,22,3
1066,8,2,economy,2024-03-08 21:00:00,2024-02-12 21:00:00,51.13,10,25,3
1067,11,1,luxury,2024-02-28 21:00:00,2024-02-12 21:00:00,166.39,13,16,2
1068,17,2,suv,2024-02-19 21:00:00,2024-02-12 21:00:00,117.75,16,7,2
1069,13,5,compact,2024-03-23 22:00:00,2024-02-12 22:00:00,62.8,18,40,3
1070,14,2,economy,2024-03-14 02:00:00,2024-02-13 02:00:00,76.67,8,30,3
1071,2,4,suv,2024-02-17 02:00:00,2024-02-13 02:00:00,94.81,12,4,2
1072,24,4,economy,2024-02-18 03:00:00,2024-02-13 03:00:00,49.14,13,5,2
1073,4,5,suv,2024-02-21 03:00:00,2024-02-13 03:00:00,85.08,14,8,2
1074,6,2,compact,2024-02-18 03:00:00,2024-02-13 03:00:00,72.75,15,5,2
1075,7,1,luxury,2024-03-03 05:00:00,2024-02-13 05:00:00,157.08,16,19,3
1076,16,5,suv,2024-03-15 05:00:00,2024-02-13 05:00:00,108.37,7,31,3
1077,8,1,compact,2024-02-20 06:00:00,2024-02-13 06:00:00,77.75,15,7,2
1078,6,4,suv,2024-02-23 06:00:00,2024-02-13 06:00:00,76.5,15,10,2
1079,15,5,luxury,2024-03-04 07:00:00,2024-02-13 07:00:00,166.17,13,20,3
